scheme,sample,spec,xvar,dvar,mvar,yvar,b_base_xn,se_base_xn,p_base_xn,N_base,r2w_base,b_mech,se_mech,p_mech,N_mech,r2w_mech,b_y_key,se_y_key,p_y_key,b_y_m,se_y_m,p_y_m,b_y_xn,se_y_xn,p_y_xn,N_y,r2w_y,base_ok10,base_ok05,mech_ok10,mech_ok05,ykey_ok10,ykey_ok05,theory_ok10,theory_ok05,attenuated,strict_ok10,strict_ok05,sig_base_xn,sig_mech,sig_y_key,sig_y_m,sig_y_xn
scheme2_moderator,low_fin_no2020,ctrl5,fund_est_scale_roll5,debt_burden_w,soccap_leverage_govp5_w,ln_pat_utility_apply,-7.65611853808e-07,3.1334000e-07,.017560797,110,.88582921,-.1319207869276082,.0642865,.044607896,110,.22527415,5.16919407199e-06,2.8139721e-06,.071251966,-.1340195790563306,.055128891,.018113632,-6.31545544958e-07,3.0970938e-07,.045921989,110,.90270162,1,1,1,1,1,0,1,0,1,1,0,**,**,*,**,**
scheme2_moderator,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0097744758090961,.0040124198,.017688166,121,.76108205,-.0938660896374486,.055651814,.096613713,121,.25368184,.1001039168449992,.050489817,.051770441,-2306.769165550217,768.11078,.0038288417,-.0078009567562871,.0030431286,.012762423,121,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0097744758090961,.0040124198,.017688166,121,.76108205,-.0938660896374486,.055651814,.096613713,121,.25368184,.1001039168449992,.050489817,.051770441,-2306.769165550217,768.11078,.0038288417,-.0078009567562871,.0030431286,.012762423,121,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0097744758090961,.0040124198,.017688166,121,.76108205,-.0938660896374486,.055651814,.096613713,121,.25368184,.1001039168449992,.050489817,.051770441,-2306.769165550217,768.11078,.0038288417,-.0078009567562871,.0030431286,.012762423,121,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0097744758090961,.0040124198,.017688166,121,.76108205,-.0938660896374486,.055651814,.096613713,121,.25368184,.1001039168449992,.050489817,.051770441,-2306.769165550217,768.11078,.0038288417,-.0078009567562871,.0030431286,.012762423,121,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,F1_pat_utility_apply,-.009774475809096,.0040183151,.01794453,119,.76108205,-.0938660896374487,.05572848,.097225338,119,.25368184,.1001039168449994,.050573535,.052291907,-2306.769165550223,769.38446,.0039257631,-.007800956756287,.0030481745,.012986469,119,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_cum,debt_burden_l1_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.009774475809096,.0040183151,.01794453,119,.76108205,-.0938660896374487,.05572848,.097225338,119,.25368184,.1001039168449994,.050573535,.052291907,-2306.769165550223,769.38446,.0039257631,-.007800956756287,.0030481745,.012986469,119,.80719304,1,1,1,0,1,0,1,0,1,1,0,**,*,*,***,**
scheme2_moderator,low_fin_no2020,ctrl5,fund_est_scale_cum,debt_burden,soccap_leverage_w,ln_pat_utility_apply,-7.20725939411e-07,3.7836921e-07,.06159978,115,.87897736,-.099650005613682,.058220528,.092136376,115,.14630441,5.84710917953e-06,2.4924425e-06,.022301769,-.1441070745804791,.051952064,.0073724329,-8.23029298086e-07,3.4316864e-07,.019596815,115,.89925265,1,0,1,0,1,1,1,0,0,0,0,*,*,**,***,**
scheme2_moderator,low_fin_no2020,ctrl5,fund_est_scale_cum,debt_burden_w,soccap_leverage_w,ln_pat_utility_apply,-7.20725939411e-07,3.7836921e-07,.06159978,115,.87897736,-.099650005613682,.058220528,.092136376,115,.14630441,5.84710917953e-06,2.4924425e-06,.022301769,-.1441070745804791,.051952064,.0073724329,-8.23029298086e-07,3.4316864e-07,.019596815,115,.89925265,1,0,1,0,1,1,1,0,0,0,0,*,*,**,***,**
scheme2_moderator,low_fin,ctrl5,fund_est_scale_cum,debt_burden,soccap_leverage_govp5_w,pat_utility_apply,-.0096466392873849,.0052136569,.06928473,118,.66835171,-.1163138118415609,.061540689,.063669249,118,.27295175,.0910163374094252,.040285807,.027575292,-2484.406551698538,819.7019,.003617736,-.0100238171766403,.0041473489,.01876297,118,.73931003,1,0,1,0,1,1,1,0,0,0,0,*,*,**,***,**
scheme2_moderator,low_fin,ctrl5,fund_est_scale_cum,debt_burden_w,soccap_leverage_govp5_w,pat_utility_apply,-.0096466392873849,.0052136569,.06928473,118,.66835171,-.1163138118415609,.061540689,.063669249,118,.27295175,.0910163374094252,.040285807,.027575292,-2484.406551698538,819.7019,.003617736,-.0100238171766403,.0041473489,.01876297,118,.73931003,1,0,1,0,1,1,1,0,0,0,0,*,*,**,***,**
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_cum,debt_burden,soccap_leverage_govp5_w,pat_utility_apply,-.0096466392873849,.0052136569,.06928473,118,.66835171,-.1163138118415609,.061540689,.063669249,118,.27295175,.0910163374094252,.040285807,.027575292,-2484.406551698538,819.7019,.003617736,-.0100238171766403,.0041473489,.01876297,118,.73931003,1,0,1,0,1,1,1,0,0,0,0,*,*,**,***,**
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_cum,debt_burden_w,soccap_leverage_govp5_w,pat_utility_apply,-.0096466392873849,.0052136569,.06928473,118,.66835171,-.1163138118415609,.061540689,.063669249,118,.27295175,.0910163374094252,.040285807,.027575292,-2484.406551698538,819.7019,.003617736,-.0100238171766403,.0041473489,.01876297,118,.73931003,1,0,1,0,1,1,1,0,0,0,0,*,*,**,***,**
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_cum,debt_burden,soccap_leverage_govp5_w,pat_utility_apply,-.0096466392873849,.0052218628,.069887601,116,.66835171,-.1163138118415609,.061631568,.064223133,116,.27295175,.0910163374094252,.040357288,.027973458,-2484.406551698538,821.15631,.0037199068,-.0100238171766403,.0041547073,.019077292,116,.73931003,1,0,1,0,1,1,1,0,0,0,0,*,*,**,***,**
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_cum,debt_burden_w,soccap_leverage_govp5_w,pat_utility_apply,-.0096466392873849,.0052218628,.069887601,116,.66835171,-.1163138118415609,.061631568,.064223133,116,.27295175,.0910163374094252,.040357288,.027973458,-2484.406551698538,821.15631,.0037199068,-.0100238171766403,.0041547073,.019077292,116,.73931003,1,0,1,0,1,1,1,0,0,0,0,*,*,**,***,**
scheme2_moderator,low_fin,ctrl5,fund_est_scale_roll5,debt_burden,soccap_leverage_govp5_w,F1_pat_apply_total,-.0200149570561053,.011009023,.074049391,119,.5006817,-.1200543476235726,.062983975,.061429318,119,.27496549,.1293963044965627,.077280752,.099264093,-2967.870759742641,1470.9738,.048109755,-.0168959007253885,.010514712,.1133307,119,.54392463,1,0,1,0,1,0,1,0,1,1,0,*,*,*,**,
scheme2_moderator,low_fin,ctrl5,fund_est_scale_roll5,debt_burden_w,soccap_leverage_govp5_w,F1_pat_apply_total,-.0200149570561053,.011009023,.074049391,119,.5006817,-.1200543476235726,.062983975,.061429318,119,.27496549,.1293963044965627,.077280752,.099264093,-2967.870759742641,1470.9738,.048109755,-.0168959007253885,.010514712,.1133307,119,.54392463,1,0,1,0,1,0,1,0,1,1,0,*,*,*,**,
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_roll5,debt_burden,soccap_leverage_govp5_w,F1_pat_apply_total,-.0200149570561053,.011009023,.074049391,119,.5006817,-.1200543476235726,.062983975,.061429318,119,.27496549,.1293963044965627,.077280752,.099264093,-2967.870759742641,1470.9738,.048109755,-.0168959007253885,.010514712,.1133307,119,.54392463,1,0,1,0,1,0,1,0,1,1,0,*,*,*,**,
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_roll5,debt_burden_w,soccap_leverage_govp5_w,F1_pat_apply_total,-.0200149570561053,.011009023,.074049391,119,.5006817,-.1200543476235726,.062983975,.061429318,119,.27496549,.1293963044965627,.077280752,.099264093,-2967.870759742641,1470.9738,.048109755,-.0168959007253885,.010514712,.1133307,119,.54392463,1,0,1,0,1,0,1,0,1,1,0,*,*,*,**,
scheme2_moderator,low_fin_no2020,ctrl5,fund_est_scale_cum,debt_burden,soccap_leverage_govp5_w,ln_pat_utility_apply,-6.85679514878e-07,3.7968653e-07,.076122306,109,.8826071,-.1239782942355095,.063706741,.056495678,109,.21829498,6.02955305881e-06,2.4145497e-06,.015379227,-.1569803698754142,.052236997,.0039165411,-7.69526273463e-07,3.4690888e-07,.030467963,109,.90544128,1,0,1,0,1,1,1,0,0,0,0,*,*,**,***,**
scheme2_moderator,low_fin_no2020,ctrl5,fund_est_scale_cum,debt_burden_w,soccap_leverage_govp5_w,ln_pat_utility_apply,-6.85679514878e-07,3.7968653e-07,.076122306,109,.8826071,-.1239782942355095,.063706741,.056495678,109,.21829498,6.02955305881e-06,2.4145497e-06,.015379227,-.1569803698754142,.052236997,.0039165411,-7.69526273463e-07,3.4690888e-07,.030467963,109,.90544128,1,0,1,0,1,1,1,0,0,0,0,*,*,**,***,**
scheme2_moderator,low_fin,ctrl5,fund_est_scale_roll5,debt_burden,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0090088772124322,.0050312947,.07840769,119,.75395447,-.1200543476235726,.062983975,.061429318,119,.27496549,.086322601464676,.030042065,.0056081866,-2179.403587128874,663.72241,.0017126621,-.0070226319717918,.0046531302,.136489,119,.79431975,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,
scheme2_moderator,low_fin,ctrl5,fund_est_scale_roll5,debt_burden_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0090088772124322,.0050312947,.07840769,119,.75395447,-.1200543476235726,.062983975,.061429318,119,.27496549,.086322601464676,.030042065,.0056081866,-2179.403587128874,663.72241,.0017126621,-.0070226319717918,.0046531302,.136489,119,.79431975,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_roll5,debt_burden,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0090088772124322,.0050312947,.07840769,119,.75395447,-.1200543476235726,.062983975,.061429318,119,.27496549,.086322601464676,.030042065,.0056081866,-2179.403587128874,663.72241,.0017126621,-.0070226319717918,.0046531302,.136489,119,.79431975,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,
scheme2_moderator,low_fin_through2023,ctrl5,fund_est_scale_roll5,debt_burden_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0090088772124322,.0050312947,.07840769,119,.75395447,-.1200543476235726,.062983975,.061429318,119,.27496549,.086322601464676,.030042065,.0056081866,-2179.403587128874,663.72241,.0017126621,-.0070226319717918,.0046531302,.136489,119,.79431975,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_roll5,debt_burden,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0090088772124322,.005039047,.079030395,117,.75395447,-.1200543476235726,.063075013,.061960235,117,.27496549,.086322601464676,.030094255,.0057443976,-2179.403587128874,664.87543,.0017698843,-.0070226319717918,.0046612136,.13733809,117,.79431975,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,
scheme2_moderator,low_fin_active_cum,ctrl5,fund_est_scale_roll5,debt_burden_w,soccap_leverage_govp5_w,F1_pat_utility_apply,-.0090088772124322,.005039047,.079030395,117,.75395447,-.1200543476235726,.063075013,.061960235,117,.27496549,.086322601464676,.030094255,.0057443976,-2179.403587128874,664.87543,.0017698843,-.0070226319717918,.0046612136,.13733809,117,.79431975,1,0,1,0,1,1,1,0,1,1,0,*,*,***,***,
