scheme,sample,spec,xvar,dvar,mvar,yvar,b_base_xn,se_base_xn,p_base_xn,N_base,r2w_base,b_mech,se_mech,p_mech,N_mech,r2w_mech,b_y_key,se_y_key,p_y_key,b_y_m,se_y_m,p_y_m,b_y_xn,se_y_xn,p_y_xn,N_y,r2w_y,base_ok10,base_ok05,mech_ok10,mech_ok05,ykey_ok10,ykey_ok05,theory_ok10,theory_ok05,attenuated,strict_ok10,strict_ok05,sig_base_xn,sig_mech,sig_y_key,sig_y_m,sig_y_xn
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,ln_pat_utility_apply,-1.07123689258e-06,3.3468052e-07,.0021481726,121,.88513863,1.48100423916e-06,6.7085455e-07,.030918743,121,.26544726,5.07046000328e-06,4.0203008e-06,.21188204,-.1297299648645242,.065464191,.051880766,-9.52187721835e-07,3.0568160e-07,.0027684055,121,.8981815,1,1,0,0,0,0,0,0,1,0,0,***,**,,*,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,pat_apply_total,-.0245874478234487,.014234406,.089009307,121,.31919938,1.48100423916e-06,6.7085455e-07,.030918743,121,.26544726,.0084282432125941,.17518879,.9617812,-625.5478926847221,3102.873,.84087682,-.0237824865364964,.012798593,.067812599,121,.32352641,1,0,0,0,0,0,0,0,1,0,0,*,**,,,*
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_govp5_w,pat_utility_apply,-.0139552353146197,.0051054857,.0081271715,121,.67527854,1.48100423916e-06,6.7085455e-07,.030918743,121,.26544726,.1129267181409798,.058340583,.057401635,-2540.424488879005,980.3111,.0118631,-.0118204890919065,.0036895378,.0021289785,121,.74912786,1,1,0,0,1,0,0,0,1,0,0,***,**,*,**,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_w,F1_ln_pat_utility_apply,-8.70301110758e-07,2.9079987e-07,.0039244569,127,.9364652,1.25402799269e-06,1.0002667e-06,.21451373,127,.21366361,-7.92604511912e-07,1.4740552e-06,.59264672,-.0053149692729927,.038351487,.89021266,-8.53920934282e-07,2.8002637e-07,.0033327537,127,.93761849,1,1,0,0,0,0,0,0,1,0,0,***,,,,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_w,F1_pat_apply_total,-.0264091129370486,.010797903,.017214919,127,.50494504,1.25402799269e-06,1.0002667e-06,.21451373,127,.21366361,.0304071451956742,.052895822,.56740832,-1141.93820716274,937.547,.22769296,-.0253497947788818,.010152197,.015109654,127,.51695812,1,1,0,0,0,0,0,0,1,0,0,**,,,,**
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_w,F1_pat_utility_apply,-.008914403052825,.0040008202,.029392036,127,.75402749,1.25402799269e-06,1.0002667e-06,.21451373,127,.21366361,.0377979898492584,.028122546,.18367887,-1264.251714646412,441.84375,.0056934515,-.0077922908731887,.0033963488,.025063649,127,.77985847,1,1,0,0,0,0,0,0,1,0,0,**,,,***,**
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_w,ln_pat_utility_apply,-1.05262997426e-06,3.3525873e-07,.0025585084,127,.88722545,1.25402799269e-06,1.0002667e-06,.21451373,127,.21366361,2.01581994198e-07,2.0466432e-06,.92184788,-.0399545282344221,.040295348,.32515508,-1.00499669405e-06,3.2406294e-07,.0028654344,127,.89165694,1,1,0,0,0,0,0,0,1,0,0,***,,,,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_w,pat_apply_total,-.0236439511257548,.014550338,.1090827,127,.30498952,1.25402799269e-06,1.0002667e-06,.21451373,127,.21366361,-.0266052218187146,.066372842,.68986934,91.98416998494571,1425.0811,.94873619,-.023433198197834,.013926762,.097325206,127,.3135626,0,0,0,0,0,0,0,0,1,0,0,,,,,*
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_w,pat_utility_apply,-.0133324718838021,.0050058267,.0097748991,127,.67009664,1.25402799269e-06,1.0002667e-06,.21451373,127,.21366361,.0408447202768292,.030932859,.19139376,-1323.122720801959,551.97192,.019456379,-.0121738779842069,.0042507937,.0056523103,127,.70728874,1,1,0,0,0,0,0,0,1,0,0,***,,,**,***
scheme2_extended,low_fin,ctrl5,fund_est_scale_cum,debt_burden_l1,soccap_leverage_zero_w,F1_ln_pat_utility_apply,-7.17037864146e-07,2.8304396e-07,.012496754,522,.80344653,-2.59861620074e-07,3.5384343e-07,.4640395,522,.034799505,5.21640339508e-07,1.5153746e-06,.73123235,-.0179177769811646,.045468472,.69417977,-7.22385889100e-07,2.8123890e-07,.011350093,522,.80359197,1,1,0,0,0,0,0,0,0,0,0,**,,,,**
