city,year,fund_est_count,fund_est_scale,fund_est_count_cum,fund_est_scale_cum,fund_est_count_roll5,fund_est_scale_roll5,fund_inv_amt,fund_inv_count,early_inv_amt,early_inv_count,early_inv_amt_share,early_inv_count_share,pat_invent_apply,pat_utility_apply,pat_design_apply,pat_invent_grant,pat_utility_grant,pat_design_grant,pat_apply_total,pat_grant_total,ln_pat_invent_apply,ln_pat_utility_apply,ln_pat_design_apply,ln_pat_invent_grant,ln_pat_utility_grant,ln_pat_design_grant,ln_pat_apply_total,ln_pat_grant_total,fiscal_pressure,fiscal_pressure_l1,lg_debt,lgfv_debt,bond_total,gdp_debt_src,fiscal_revenue,fiscal_expenditure,debt_burden,debt_pressure,fiscal_selfsuff,debt_burden_l1,debt_pressure_l1,fiscal_selfsuff_l1,soccap_fund_count,soccap_amt,gov_amt,gp_amt,unknown_amt,fund_commit_total,matched_commit_amt,soccap_share_total,gov_share_total,soccap_leverage,matched_share_total,fiscal_transparency,fcity_sa_mean,fcity_sa_firms,fcity_sa_median,fcity_sa_rawmean,fcity_fc_mean,fcity_fc_firms,fcity_fc_median,fcity_kz_mean,fcity_kz_firms,fcity_kz_median,fcity_ww_mean,fcity_ww_firms,fcity_ww_median,loan_balance_yearend,deposit_balance_yearend,gdp_finance_src,fin_dev_1,fin_dev_2,fin_dev,marketization,registered_firm_count,entrepreneurship_population_10k,registered_firm_count_filled,entrepreneurship_population_10k_filled,entrepreneurship_activity,gdp,fiscal_scitech,population_resident,secondary_industry,fdi_actual,发明申请量_滞后一期,实用新型申请量_滞后一期,外观设计申请量_滞后一期,发明获得量_滞后一期,实用新型获得量_滞后一期,外观设计获得量_滞后一期,专利申请总量_滞后一期,专利获得总量_滞后一期,发明申请量_对数_滞后一期,实用新型申请量_对数_滞后一期,外观设计申请量_对数_滞后一期,发明获得量_对数_滞后一期,实用新型获得量_对数_滞后一期,外观设计获得量_对数_滞后一期,专利申请总量_对数_滞后一期,专利获得总量_对数_滞后一期
承德市,2024,2,1000.0,5,6444.0,2,1000.0,0.0,0.0,0.0,0.0,,,711.0,503.0,70.0,301.0,2027.0,173.0,1284.0,2501.0,6.568077911411976,6.222576268071369,4.262679877041316,5.71042701737487,7.614805364711073,5.159055299214529,7.158513997329321,7.824845691026856,0.286471067644662,0.285262453168726,,,,,,,,,,,,,,,,,,,,,,,,49.84,4.237142,1.0,4.237142,-4.237142,0.454485625,1.0,0.4536084999999999,-5.913214875,1.0,-5.892488,-1.059415,1.0,-1.059415,36914000.0,45131000.0,19626000.0,1.88087231223887,2.29955161520432,4.18042392744319,3.998777506112469,42352.0,328.57,42352.0,328.57,128.8979517,196.26,,,60.35,4735.0,800.0,2289.0,233.0,306.0,1642.0,246.0,3322.0,2194.0,6.68586094706836,7.736307096548285,5.455321115357702,5.726847747587197,7.404279118037268,5.5093883366279774,8.108623268354595,7.693937325509272
抚州市,2015,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,177.0,1132.0,740.0,92.0,888.0,680.0,2049.0,1660.0,5.181783550292085,7.032624261028007,6.608000625296087,4.532599493153256,6.790097235513905,6.523562306149512,7.625595072132453,7.415175109613295,0.430360322420714,0.454978482247854,0.0,28.0,28.0,1036.7713,116.3784,255.7888,2.700692043,24.05944746,45.49784822,2.126209002,19.9044586,44.13395675,,,,,,,,,,,,32.830159,4.004741,1.0,4.004741,-4.004741,0.79291775,1.0,0.7924645,-5.2494645,1.0,-5.2291015000000005,-1.019892,1.0,-1.019892,8055807.0,14320084.0,11051377.0,0.728941470370615,1.29577373027814,2.02471520064875,3.501114586405134,24177.0,376.71174,24177.0,376.71174,64.17904576,,,398.47,,29313.0,,,,,,,,,,,,,,,,
抚州市,2016,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,252.0,1767.0,1072.0,92.0,1083.0,727.0,3091.0,1902.0,5.53338948872752,7.477604243197589,6.9782137426306985,4.532599493153256,6.988413181999592,6.590301048196686,8.036573409707312,7.551186867296149,0.392803507082778,0.430360322420714,0.0,53.6,53.6,1105.14,126.82,294.6833,4.850064245,42.26462703,43.03603224,2.700692043,24.05944746,45.49784822,,,,,,,,,,,,56.15,4.051901,1.0,4.051901,-4.051901,0.71528,1.0,0.7138285,0.048442,1.0,0.040697,-1.025667,1.0,-1.025667,11318147.0,16456385.0,12109070.0,0.934683423252157,1.35901311991755,2.29369654316971,3.606787056036875,28369.0,373.87614,28369.0,373.87614,75.87807021,,,400.18,,32373.0,177.0,1132.0,740.0,92.0,888.0,680.0,2049.0,1660.0,5.181783550292085,7.032624261028007,6.608000625296087,4.532599493153256,6.790097235513905,6.523562306149512,7.625595072132453,7.415175109613295
抚州市,2017,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,486.0,3195.0,993.0,102.0,1538.0,1168.0,4674.0,2808.0,6.18826412308259,8.069655306886165,6.901737206656574,4.634728988229636,7.338888133838879,7.063903961472068,8.449984441722787,7.940583827104244,0.338318182125252,0.392803507082778,0.0,71.5,71.5,1215.789833,122.8,312.6245,5.880950643,58.2247557,39.28035071,4.850064245,42.26462703,43.03603224,,,,,,,,,,,,50.45,4.112327,1.0,4.112327,-4.112327,0.5308595,1.0,0.531606,1.791714,1.0,1.7792185,-1.00962,1.0,-1.00962,13688762.0,19048983.0,12966554.0,1.05569775901909,1.46908600388353,2.52478376290262,3.478941809903193,32025.0,371.19908,32025.0,371.19908,86.27445952,,,403.1,,35309.0,252.0,1767.0,1072.0,92.0,1083.0,727.0,3091.0,1902.0,5.53338948872752,7.477604243197589,6.9782137426306985,4.532599493153256,6.988413181999592,6.590301048196686,8.036573409707312,7.551186867296149
抚州市,2018,3,6002.0,3,6002.0,3,6002.0,0.0,0.0,0.0,0.0,,,594.0,4101.0,762.0,117.0,3601.0,795.0,5457.0,4513.0,6.38856140554563,8.319229938632326,6.637258031284457,4.770684624465665,8.189244525735901,6.679599185844383,8.604837701268284,8.414938957377482,0.307713689511629,0.338318182125252,0.0,89.1,89.1,1354.57,120.192,355.2632,6.577733155,74.13138978,33.83181821,5.880950643,58.2247557,39.28035071,1.0,0.0,300000.0,200.0,100000.0,400200.0,300000.0,0.0,0.7496251874062968,0.0,0.7496251874062968,22.18,4.157897,1.0,4.157897,-4.157897,0.401637,1.0,0.4016484999999999,0.3634305,1.0,0.35096,-1.048367,1.0,-1.048367,16087785.0,20672674.0,13824038.0,1.16375439650846,1.49541501549692,2.65916941200538,3.4183831087286283,35637.0,368.10473,35637.0,368.10473,96.81212192,,,404.72,,39000.0,486.0,3195.0,993.0,102.0,1538.0,1168.0,4674.0,2808.0,6.18826412308259,8.069655306886165,6.901737206656574,4.634728988229636,7.338888133838879,7.063903961472068,8.449984441722787,7.940583827104244
抚州市,2019,1,185.01,4,6187.01,4,6187.01,0.0,0.0,0.0,0.0,,,740.0,4662.0,1079.0,142.0,4242.0,1041.0,6481.0,5425.0,6.608000625296087,8.44741429680832,6.984716320118266,4.962844630259907,8.353025845202325,6.948897222313312,8.776784383701493,8.598957493218878,0.272162030690311,0.307713689511629,0.0,130.2,130.2,1382.4,124.2086,403.6499,9.418402778,104.8236596,30.77136895,6.577733155,74.13138978,33.83181821,,,,,,,,,,,,29.32,3.9667165,2.0,3.9667165,-3.9667165,0.62612725,2.0,0.638182,2.123103125,2.0,2.084782,-1.0146265,2.0,-1.0146265,18819937.0,22459344.0,15110000.0,1.24552859033752,1.4863894109861,2.73191800132363,3.185651742676463,43019.0,364.70977,43019.0,364.70977,117.9540652,,,406.03,,41192.0,594.0,4101.0,762.0,117.0,3601.0,795.0,5457.0,4513.0,6.38856140554563,8.319229938632326,6.637258031284457,4.770684624465665,8.189244525735901,6.679599185844383,8.604837701268284,8.414938957377482
抚州市,2020,3,1969.0,7,8156.01,7,8156.01,0.0,0.0,0.0,0.0,,,1373.0,4584.0,1255.0,308.0,4670.0,1251.0,7212.0,6229.0,7.2254814727822945,8.430545384690566,7.135687347028144,5.733341276897746,8.449128460502108,7.132497551660044,8.883640232503673,8.737131611781498,0.260857713374099,0.272162030690311,0.0,186.64,186.64,1510.9248,129.24,484.32,12.35269949,144.4134943,26.68483647,9.418402778,104.8236596,30.77136895,2.0,0.0,55997.0,10003.0,0.0,66000.0,55996.0,0.0,0.8484393939393939,0.0,0.8484242424242424,74.06,4.001279,2.0,4.001279,-4.001279,0.58671825,2.0,0.575262,1.901533,2.0,1.9311605,-0.976732,2.0,-0.976732,22659919.0,25574686.0,15730000.0,1.44055429116338,1.6258541640178,3.06640845518118,3.193674095176376,44540.0,361.4866,44540.0,361.4866,123.2134193,,,,,44087.0,740.0,4662.0,1079.0,142.0,4242.0,1041.0,6481.0,5425.0,6.608000625296087,8.44741429680832,6.984716320118266,4.962844630259907,8.353025845202325,6.948897222313312,8.776784383701493,8.598957493218878
抚州市,2021,4,2340.0,11,10496.01,11,10496.01,0.0,0.0,0.0,0.0,,,1237.0,3374.0,1210.0,486.0,5268.0,1325.0,5821.0,7079.0,7.121252453244542,8.12415060330663,7.099201743553092,6.18826412308259,8.569595870209286,7.189922170745808,8.669399124305569,8.865029186687766,0.263027966946395,0.260857713374099,0.0,278.78,278.78,0.0,,,,,,12.35269949,144.4134943,26.68483647,3.0,12300.0,171575.0,125.0,0.0,184000.0,183675.0,0.0668478260869565,0.9324728260869564,0.07168876584584,0.998233695652174,60.58,3.878375,3.0,3.821282,-3.878375,0.56384515,3.0,0.603568,-0.0531092499999999,3.0,2.2203005,-0.9933583333333336,3.0,-1.007244,25873786.0,27890966.0,17950000.0,1.441436545961,1.55381426183844,2.99525080779944,3.625827322502035,44473.0,357.9374,44473.0,357.9374,124.247983,,,357.94,,46970.0,1373.0,4584.0,1255.0,308.0,4670.0,1251.0,7212.0,6229.0,7.2254814727822945,8.430545384690566,7.135687347028144,5.733341276897746,8.449128460502108,7.132497551660044,8.883640232503673,8.737131611781498
抚州市,2022,1,54.0,12,10550.01,12,10550.01,49.86,1.0,0.0,0.0,0.0,0.0,956.0,1775.0,1148.0,390.0,2842.0,1128.0,3879.0,4360.0,6.863803391452954,7.4821189235521155,7.046647277848756,5.968707559985366,7.952615111651,7.029087564149662,8.263590432617319,8.380456667842767,0.255107198670931,0.263027966946395,0.0,287.02,287.02,1945.62,137.2,530.14,14.75210987,209.1982507,25.87995624,,,,1.0,0.0,5400.0,0.0,0.0,5400.0,5394.6,0.0,1.0,0.0,0.999,58.69,3.919984333333333,3.0,3.855356,-3.919984333333333,0.465632125,3.0,0.4453884999999999,2.6931152083333334,3.0,4.80034,-0.996909,3.0,-1.027777,29627963.0,31616127.0,19460000.0,1.52250580678314,1.62467250770812,3.14717831449126,3.657016613928637,77196.0,357.8964,77196.0,357.8964,215.6937035,,,357.9,,,1237.0,3374.0,1210.0,486.0,5268.0,1325.0,5821.0,7079.0,7.121252453244542,8.12415060330663,7.099201743553092,6.18826412308259,8.569595870209286,7.189922170745808,8.669399124305569,8.865029186687766
抚州市,2023,0,0.0,12,10550.01,9,4548.01,0.0,0.0,0.0,0.0,,,1025.0,2073.0,1272.0,365.0,1635.0,1126.0,4370.0,3126.0,6.933423025730715,7.637234388789473,7.149131598557407,5.902633333401366,7.400009517162692,7.027314514039777,8.382747094863314,8.047829357457841,0.262680153488639,0.255107198670931,0.0,326.184,326.184,2034.91,141.63,538.86,16.0294,230.3071,26.2833,14.75210987,209.1982507,25.87995624,,,,,,,,,,,,55.82,3.957785,3.0,3.884238,-3.957785,0.5180962083333334,3.0,0.470048,3.096194791666667,3.0,5.6596805,-0.9979193333333332,3.0,-1.032166,33823033.0,35898673.0,20350000.0,1.6620655036855,1.76406255528256,3.42612805896806,3.820950939644988,58234.0,356.2635,58234.0,356.2635,163.4576655,,,356.26,,,956.0,1775.0,1148.0,390.0,2842.0,1128.0,3879.0,4360.0,6.863803391452954,7.4821189235521155,7.046647277848756,5.968707559985366,7.952615111651,7.029087564149662,8.263590432617319,8.380456667842767
抚州市,2024,1,10000.0,13,20550.01,9,14363.0,0.0,0.0,0.0,0.0,,,843.0,547.0,254.0,301.0,1740.0,850.0,1644.0,2891.0,6.738152494595957,6.306275286948016,5.541263545158426,5.71042701737487,7.462214939768189,6.746412128573375,7.405495663199472,7.969703583278656,0.270137236962489,0.262680153488639,,,,,,,,,,,,,1.0,0.0,1000000.0,0.0,0.0,1000000.0,998000.0,0.0,1.0,0.0,0.998,60.38,3.982504666666667,3.0,3.880999,-3.982504666666667,0.2945145416666666,3.0,0.3796275,3.9243476666666655,3.0,4.065634,-0.9998633333333332,3.0,-1.04701,36970500.0,39598300.0,21730800.0,1.70129493621956,1.82222007473264,3.5235150109522,3.9763586459286366,46256.0,353.48,46256.0,353.48,130.8588888,,,353.48,,2821.0,1025.0,2073.0,1272.0,365.0,1635.0,1126.0,4370.0,3126.0,6.933423025730715,7.637234388789473,7.149131598557407,5.902633333401366,7.400009517162692,7.027314514039777,8.382747094863314,8.047829357457841
抚顺市,2015,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,371.0,476.0,96.0,98.0,404.0,84.0,943.0,586.0,5.918893854273146,6.1675164908883415,4.574710978503383,4.59511985013459,6.003887067106539,4.442651256490317,6.8501261661455,6.375024819828097,0.449134318030767,0.600669253660023,0.0,58.5,58.5,1276.5826,134.2512,223.5027,4.582547185,43.5750295,60.06692537,3.431693886,34.27484852,59.6642847,,,,,,,,,,,,18.571429,3.762931,1.0,3.762931,-3.762931,0.0404195,1.0,0.040428,2.79861675,1.0,2.7997055,-1.080386,1.0,-1.080386,7387010.0,15062810.0,12164773.0,0.607246020949178,1.23823190124468,1.84547792219386,4.950395892069716,16900.0,207.1,16900.0,207.1,81.60309029,121.64773,150.75,207.1,59.45,2606.0,,,,,,,,,,,,,,,,
抚顺市,2016,1,1000.0,1,1000.0,1,1000.0,0.0,0.0,0.0,0.0,,,526.0,507.0,96.0,102.0,494.0,75.0,1129.0,671.0,6.267200548541362,6.230481447578482,4.574710978503383,4.634728988229636,6.20455776256869,4.330733340286331,7.029972911706386,6.51025834052315,0.441422469942311,0.449134318030767,0.0,52.5,52.5,1216.4773,73.9969,164.7545,4.315740212,70.94891813,44.9134318,4.582547185,43.5750295,60.06692537,,,,,,,,,,,,45.15,3.806771,1.0,3.806771,-3.806771,0.0349325,1.0,0.035105,3.641872,1.0,3.6347645,-1.005525,1.0,-1.005525,7593099.0,15943085.0,8650721.0,0.877741751236689,1.84297759689626,2.72071934813295,4.5233525783223865,17471.0,207.1,17471.0,207.1,84.36021246,86.50721,42.72,,43.58179,16.0,371.0,476.0,96.0,98.0,404.0,84.0,943.0,586.0,5.918893854273146,6.1675164908883415,4.574710978503383,4.59511985013459,6.003887067106539,4.442651256490317,6.8501261661455,6.375024819828097
抚顺市,2017,0,0.0,1,1000.0,1,1000.0,0.0,0.0,0.0,0.0,,,291.0,625.0,74.0,144.0,474.0,93.0,990.0,711.0,5.676753802268282,6.439350371100098,4.31748811353631,4.976733742420574,6.163314804034641,4.543294782270004,6.898714534329988,6.568077911411976,0.483011166464735,0.441422469942311,0.0,20.0,20.0,865.0721,77.3283,175.1798,2.311946022,25.86375234,44.14224699,4.315740212,70.94891813,44.9134318,,,,,,,,,,,,47.01,3.862675,1.0,3.862675,-3.862675,0.1518285,1.0,0.1491825,3.56224325,1.0,3.5456855,-0.993571,1.0,-0.993571,8980886.0,17107633.0,9499000.0,0.945455942730814,1.8009930519002,2.74644899463101,4.567176769541039,19290.0,206.5,19290.0,206.5,93.41404358,94.99,25.14,,50.592,2831.0,526.0,507.0,96.0,102.0,494.0,75.0,1129.0,671.0,6.267200548541362,6.230481447578482,4.574710978503383,4.634728988229636,6.20455776256869,4.330733340286331,7.029972911706386,6.51025834052315
抚顺市,2018,0,0.0,1,1000.0,1,1000.0,0.0,0.0,0.0,0.0,,,466.0,883.0,228.0,133.0,624.0,171.0,1577.0,928.0,6.1463292576688975,6.784457062637643,5.43372200355424,4.897839799950911,6.437751649736401,5.147494476813453,7.363913501405819,6.834108738813838,0.426479245481044,0.483011166464735,0.0,10.8,10.8,949.9,88.0639,182.3227,1.136961785,12.26382207,48.30111665,2.311946022,25.86375234,44.14224699,,,,,,,,,,,,35.81,3.91074,1.0,3.91074,-3.91074,0.503305,1.0,0.503305,2.9626205,1.0,2.9626205,-0.983041,1.0,-0.983041,9697882.0,18456680.0,10488211.0,0.924645966790714,1.75975483330761,2.68440080009832,4.202855684414909,21178.0,205.2,21178.0,205.2,103.2066277,104.88,38.68,,57.5,,291.0,625.0,74.0,144.0,474.0,93.0,990.0,711.0,5.676753802268282,6.439350371100098,4.31748811353631,4.976733742420574,6.163314804034641,4.543294782270004,6.898714534329988,6.568077911411976
抚顺市,2019,1,2000.0,2,3000.0,2,3000.0,0.0,0.0,0.0,0.0,,,394.0,1336.0,230.0,89.0,871.0,247.0,1960.0,1207.0,5.978885764901122,7.198183577101943,5.442417710521793,4.499809670330265,6.77078942390898,5.513428746164983,7.581209826196346,7.0967213784947605,0.361345074783763,0.426479245481044,0.0,10.0,10.0,1048.821,89.4,209.6,0.953451542,11.18568233,42.65267176,1.136961785,12.26382207,48.30111665,,,,,,,,,,,,58.72,3.947877,1.0,3.947877,-3.947877,0.347914,1.0,0.347914,0.6364084999999999,1.0,0.6364084999999999,-1.003109,1.0,-1.003109,10387465.0,20104553.0,8470000.0,1.22638311688312,2.37361900826446,3.60000212514758,4.069374426167759,25003.0,204.2,25003.0,204.2,122.4436827,84.71,29.17,,41.7864,3040.0,466.0,883.0,228.0,133.0,624.0,171.0,1577.0,928.0,6.1463292576688975,6.784457062637643,5.43372200355424,4.897839799950911,6.437751649736401,5.147494476813453,7.363913501405819,6.834108738813838
抚顺市,2020,0,0.0,2,3000.0,2,3000.0,0.0,0.0,0.0,0.0,,,481.0,1919.0,175.0,112.0,1596.0,171.0,2575.0,1879.0,6.1779441140506,7.560080465021827,5.170483995038151,4.727387818712341,7.375882148215011,5.147494476813453,7.853993087224244,7.539027055823995,0.373934629827293,0.361345074783763,,,,,,,,,,,,,,,,,,,,,,,,34.26,3.984487,1.0,3.984487,-3.984487,0.39983675,1.0,0.40125,2.16420475,1.0,2.163478,-1.0012,1.0,-1.0012,11110483.0,23312409.0,8280000.0,1.34184577294686,2.81550833333333,4.15735410628019,4.015968301351708,24248.0,185.7,24248.0,185.7,130.5761982,82.7788,47.74,,38.88,511.0,394.0,1336.0,230.0,89.0,871.0,247.0,1960.0,1207.0,5.978885764901122,7.198183577101943,5.442417710521793,4.499809670330265,6.77078942390898,5.513428746164983,7.581209826196346,7.0967213784947605
抚顺市,2021,0,0.0,2,3000.0,1,2000.0,0.0,0.0,0.0,0.0,,,498.0,1880.0,120.0,156.0,2199.0,148.0,2498.0,2503.0,6.212606095751519,7.53955882930103,4.795790545596741,5.056245805348308,7.696212639346407,5.003946305945459,7.823645930834952,7.825644732219989,0.46883343183189,0.373934629827293,,,,,,,,,,,,,,,,,,,,,,,,44.68,4.019076,1.0,4.019076,-4.019076,0.471192625,1.0,0.4678585,3.511793625,1.0,3.506844,-0.990504,1.0,-0.990504,10580091.0,24941914.0,8700000.0,1.2161024137931,2.86688666666667,4.08298908045977,5.301253267207292,25545.0,181.9,25545.0,181.9,140.4343046,87.00669,38.82,,41.49006,315.0,481.0,1919.0,175.0,112.0,1596.0,171.0,2575.0,1879.0,6.1779441140506,7.560080465021827,5.170483995038151,4.727387818712341,7.375882148215011,5.147494476813453,7.853993087224244,7.539027055823995
抚顺市,2022,0,0.0,2,3000.0,1,2000.0,0.0,0.0,0.0,0.0,,,501.0,1567.0,127.0,208.0,1989.0,132.0,2195.0,2329.0,6.218600119691729,7.357556200910353,4.852030263919617,5.342334251964811,7.595889917718538,4.890349128221754,7.694392802629421,7.753623546559746,0.350003135728723,0.46883343183189,,,,,,,,,,,,,,,,,,,,,,,,57.07,4.050092,1.0,4.050092,-4.050092,0.134103625,1.0,0.131709,3.886510375,1.0,3.869461,-1.00871,1.0,-1.00871,11359432.0,27685453.0,9280000.0,1.22407672413793,2.98334622844828,4.20742295258621,5.33764318629163,23706.0,178.6,23706.0,178.6,132.7323628,92.77,32.04,178.6,46.35,371.0,498.0,1880.0,120.0,156.0,2199.0,148.0,2498.0,2503.0,6.212606095751519,7.53955882930103,4.795790545596741,5.056245805348308,7.696212639346407,5.003946305945459,7.823645930834952,7.825644732219989
抚顺市,2023,0,0.0,2,3000.0,1,2000.0,0.0,0.0,0.0,0.0,,,451.0,1616.0,130.0,249.0,1373.0,124.0,2197.0,1746.0,6.113682179832232,7.388327859577107,4.875197323201151,5.521460917862246,7.2254814727822945,4.8283137373023015,7.6953031349635665,7.465655310134056,0.376084532875394,0.350003135728723,,,,,,,,,,,,,,,,,,,,,,,,60.45,4.086529,1.0,4.086529,-4.086529,0.30778725,1.0,0.311268,3.406300875,1.0,3.3881915,-1.079482,1.0,-1.079482,12345926.0,29824683.0,9490000.0,1.30094056902002,3.14274847207587,4.44368904109589,5.463123634500058,26438.0,174.8,26438.0,174.8,151.2471396,94.92527,24.0,175.0,44.7237,578.0,501.0,1567.0,127.0,208.0,1989.0,132.0,2195.0,2329.0,6.218600119691729,7.357556200910353,4.852030263919617,5.342334251964811,7.595889917718538,4.890349128221754,7.694392802629421,7.753623546559746
抚顺市,2024,0,0.0,2,3000.0,0,0.0,0.0,0.0,0.0,0.0,,,405.0,417.0,40.0,306.0,1376.0,102.0,862.0,1784.0,6.0063531596017325,6.035481432524756,3.713572066704308,5.726847747587197,7.227662498728654,4.634728988229636,6.760414691083428,7.487173694213739,0.356967011324471,0.376084532875394,,,,,,,,,,,,,,,,,,,,,,,,58.44,4.122112,1.0,4.122112,-4.122112,0.248346375,1.0,0.246357,3.78864725,1.0,3.797236,-1.078032,1.0,-1.078032,12793000.0,32082000.0,10109000.0,1.26550598476605,3.17360767632802,4.43911366109407,4.977351058591827,31680.0,171.0,31680.0,171.0,185.2631579,101.09,20.0,171.0,42.74,441.0,451.0,1616.0,130.0,249.0,1373.0,124.0,2197.0,1746.0,6.113682179832232,7.388327859577107,4.875197323201151,5.521460917862246,7.2254814727822945,4.8283137373023015,7.6953031349635665,7.465655310134056
拉萨市,2015,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,,102.0,57.0,62.0,27.0,42.0,83.0,221.0,152.0,4.634728988229636,4.060443010546419,4.143134726391533,3.332204510175204,3.7612001156935615,4.430816798843313,5.402677381872279,5.030437921392435,0.311477045908184,0.382286995515695,0.0,9.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,14.126984,3.824976375,8.0,3.8376585,-3.824976375,0.5423505357142857,7.0,0.586506,-0.2464540357142857,7.0,-0.1548175,-1.001697375,8.0,-1.0019065,12054484.0,21231003.0,3767300.0,3.19976747272582,5.63560188994771,8.83536936267353,1.9724550898203592,13770.0,69.59,13770.0,69.59,197.8732577,37.673,391.49,64.62,14.095,,,,,,,,,,,,,,,,,
拉萨市,2016,1,2500.0,1,2500.0,1,2500.0,0.0,0.0,0.0,0.0,,,151.0,255.0,82.0,34.0,110.0,34.0,488.0,178.0,5.0238805208462765,5.545177444479562,4.418840607796598,3.555348061489413,4.709530201312334,3.555348061489413,6.192362489474872,5.187385805840755,0.285121636861608,0.311477045908184,15.76,9.0,24.76,0.0,,,,,,,,,1.0,167800.0,75700.0,0.0,1000.0,244500.0,243500.0,0.6862985685071574,0.3096114519427403,2.21664464993395,0.9959100204498976,39.08,3.7740827272727273,11.0,3.835339,-3.7740827272727273,0.5105737105263157,11.0,0.4401655,-0.6233659210526316,11.0,-1.083911,-0.9985883636363636,11.0,-0.980969,20115145.0,25661007.0,4249500.0,4.7335321802565,6.03859442287328,10.7721266031298,1.7979297567262769,17012.0,74.43,17012.0,74.43,228.5637512,42.495,88.33,66.53,16.28,,102.0,57.0,62.0,27.0,42.0,83.0,221.0,152.0,4.634728988229636,4.060443010546419,4.143134726391533,3.332204510175204,3.7612001156935615,4.430816798843313,5.402677381872279,5.030437921392435
拉萨市,2017,1,1000.0,2,3500.0,2,3500.0,50.0,3.0,50.0,3.0,,1.0,246.0,278.0,130.0,35.0,213.0,103.0,654.0,351.0,5.5093883366279774,5.631211781821365,4.875197323201151,3.58351893845611,5.365976015021851,4.6443908991413725,6.484635235635252,5.863631175598097,0.348118227366295,0.285121636861608,71.81,9.0,80.81,0.0,,,,,,,,,,,,,,,,,,,,37.01,3.7906735833333336,12.0,3.8790715,-3.7906735833333336,0.5317714565217392,12.0,0.5711375000000001,-0.5372113695652174,12.0,-0.333778,-0.98813225,12.0,-0.9779755,27549120.0,27262785.0,4792600.0,5.74826190376831,5.68851667153528,11.4367785753036,1.9562667495242163,17952.0,78.78,17952.0,78.78,227.8750952,47.92560685,329.4,68.83,18.93799517,,151.0,255.0,82.0,34.0,110.0,34.0,488.0,178.0,5.0238805208462765,5.545177444479562,4.418840607796598,3.555348061489413,4.709530201312334,3.555348061489413,6.192362489474872,5.187385805840755
拉萨市,2018,0,0.0,2,3500.0,2,3500.0,,1.0,0.0,0.0,,0.0,284.0,462.0,285.0,51.0,302.0,258.0,1031.0,611.0,5.652489180268651,6.137727054086234,5.655991810819852,3.951243718581428,5.713732805509369,5.556828061699537,6.939253946041508,6.416732282512326,0.366853258696521,0.348118227366295,126.7879,49.0,175.7879,0.0,,,,,,,,,,,,,,,,,,,,30.14,3.8287535,14.0,3.9071505,-3.8287535,0.57748274,14.0,0.557518,-0.934215,14.0,-0.2326555,-1.0001392857142857,14.0,-1.0049895,31346205.0,27989025.0,5407800.0,5.79648008432264,5.17567680017752,10.9721568845002,1.8895775023324004,26383.0,80.89,26383.0,80.89,326.1589813,56.71,290.98,70.38,21.724,,246.0,278.0,130.0,35.0,213.0,103.0,654.0,351.0,5.5093883366279774,5.631211781821365,4.875197323201151,3.58351893845611,5.365976015021851,4.6443908991413725,6.484635235635252,5.863631175598097
拉萨市,2019,0,0.0,2,3500.0,2,3500.0,80.0,1.0,0.0,0.0,0.0,0.0,343.0,849.0,513.0,69.0,539.0,284.0,1705.0,892.0,5.840641657373398,6.745236349484363,6.2422232654551655,4.248495242049359,6.29156913955832,5.652489180268651,7.441906728051625,6.794586580876499,0.32029774773542,0.366853258696521,248.3879,102.0,350.3879,0.0,,,,,,,,,,,,,,,,,,,,30.3,3.8882619375,16.0,3.961002,-3.8882619375,0.6047207678571428,15.0,0.655668,-0.7349242321428572,15.0,-0.197541,-1.0072738125,16.0,-0.9869335,33037042.0,28829972.0,6180000.0,5.3457996763754,4.66504401294498,10.0108436893204,1.6909225253824471,23539.0,83.79,23539.0,83.79,280.9285118,61.78844439,232.22,72.07,23.61437983,,284.0,462.0,285.0,51.0,302.0,258.0,1031.0,611.0,5.652489180268651,6.137727054086234,5.655991810819852,3.951243718581428,5.713732805509369,5.556828061699537,6.939253946041508,6.416732282512326
